ID,name,expression,trafficexpression,dutyexpression,premiumexpression,description,isActive,createdAt,modifiedAt,createdBy,modifiedBy,leftBenchmarkBidType,leftDevelopmentType,leftDeliveryMode,leftBidValueRange,leftExceptionalWeight,rightLocalBidType,ldorexpression
55555555-0000-0000-0000-000000000166,"PA Formula 143","bidValue + premium + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 143",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,G,YES,J,"0"
55555555-0000-0000-0000-000000000167,"PA Formula 144","bidValue + premium + euc","0","(bidValue + euc) * customDuty","(bidValue + euc) * premiumRate","PA Formula 144",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,C,PA,4,G,NO,J,"0"
55555555-0000-0000-0000-000000000168,"PA Formula 145","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 145",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,5,L,YES,L,"0"
55555555-0000-0000-0000-000000000169,"PA Formula 146","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 146",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,5,L,NO,L,"0"
55555555-0000-0000-0000-000000000170,"PA Formula 147","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 147",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,5,G,YES,L,"0"
55555555-0000-0000-0000-000000000171,"PA Formula 148","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 148",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,5,G,NO,L,"0"
55555555-0000-0000-0000-000000000172,"PA Formula 149","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 149",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,4,L,YES,L,"0"
55555555-0000-0000-0000-000000000173,"PA Formula 150","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 150",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,4,L,NO,L,"0"
55555555-0000-0000-0000-000000000174,"PA Formula 151","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 151",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,4,G,YES,L,"0"
55555555-0000-0000-0000-000000000175,"PA Formula 152","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 152",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,4,G,NO,L,"0"
55555555-0000-0000-0000-000000000176,"PA Formula 153","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 153",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,5,L,YES,K,"0"
55555555-0000-0000-0000-000000000177,"PA Formula 154","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 154",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,5,L,NO,K,"0"
55555555-0000-0000-0000-000000000178,"PA Formula 155","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 155",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,5,G,YES,K,"0"
55555555-0000-0000-0000-000000000179,"PA Formula 156","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 156",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,5,G,NO,K,"0"
55555555-0000-0000-0000-000000000180,"PA Formula 157","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 157",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,4,L,YES,K,"0"
55555555-0000-0000-0000-000000000181,"PA Formula 158","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 158",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,4,L,NO,K,"0"
55555555-0000-0000-0000-000000000182,"PA Formula 159","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 159",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,4,G,YES,K,"0"
55555555-0000-0000-0000-000000000183,"PA Formula 160","bidValue + premium + euc","0","0","(bidValue + euc) * premiumRate","PA Formula 160",true,2026-05-05T00:00:00Z,2026-05-05T00:00:00Z,admin,admin,D,PA,4,G,NO,K,"0"
